french,wolof
Ne néglige pas ce que je t'ai dit !,Bul sàggane li ma la wax !
J'ai mal dans tout le dos.,Sama gannaaw gi yépp ay metti.
Ce sont des coupeurs de route qui l'ont assassiné.,Ay àddu-kalpe ñoo ko bóom.
"Actuellement, je suis en relation avec les djinns.","Fi mu nekk, duggante naa ak jinne yi."
Ces enfants que voilà ne sont pas sages.,Xale yule yaruwuñu.
Honore tout homme !,Teralal béppu nit !
Cette dame vend des arachides grillées depuis longtemps.,Ndaw sii yàgg naa jaay gerte-caaf.
"Ici, c'est l'endroit.","Fii, biti bi la."
La clôture prend feu !,Sàkket waa ngiy lakk !
Le réparateur est arrivé. Qui aurait quelque chose à faire réparer ?,Baay-jagal dikk na. Ku amoon looy defarlu ?
Comment vas-tu ?,Nanga def ?
"Il est couché sur le dos, tout à son aise.",Mu ngi ne lànjaŋ.
Il a mélangé les cacahuètes ; il y en a qui sont d'hier.,Dafa raxke caaf gi ; am na ci gu démb.
Il l'a donné à quelqu'un d'autre de très actif.,Jox na ka keneen ku sawar.
"Viens pour que les enfants soient des travailleurs, soient des braves !","Ñëwël ndax xale yi di ay liggéeykat, di ay jambaar !"
Un homme ne doit pas être nonchalant.,Góor du leeb.
Voilà Omar.,Omar a nga.
Il ne dit rien de cela.,Waxul cu li dara.
Content de te rencontrer,Am nàa mbekte ci guiss la
Change-les à tel point qu'ils soient autres et que leur opinion aussi soit toute autre.,Soppi leen ba ñu di ñeñeen te seeni xalaat di leneen.
Nous lui connaissons la politesse et la courtoisie.,Yar ak teggin lañu ko xamal.
"Ils le fabriquent, le plongent dans ce liquide-là.","Dañu koy defar, jiib ko ci ndox moomu."
On y enseigne toutes les branches de l'économie.,Dañu fay jàngale bépp banqaas bu jëm ci wàllu koom-koom.
Ferme la cuisine de peur que le chat n'y entre.,Téjal waañ wi bala fa muus miy dugg.
Est-ce que tu ne pourrais pas hâter le pas ?, Xanaa mënoo dëgg say tànk ?
On prépare la cérémonie funèbre de mon grand-père.,Sama saraxu maam lañuy waajal.
Le lion a rugi.,Gar ga ŋar na.
Je l'ai trouvé en larmes.,"Maa ngi ko fekk, rongoñ yiy bas-basi."
"Le guide Fallou a dit : Quand elle est libre, tu accélères sans te précipiter. Quand elle est embouteil-lée, tu restes calme, tu maîtrises ta voiture, tout en regardant droit devant toi.","Séñ Fàllu nee na : Bu nee yàŋŋ, nga ne yoll te teey. Bu nee tacc, nga ne tekk, booleek nga ne nikk, ne nàŋŋ."
Je veux remplir la bouteille.,Dama bëgga sol butéel bi.
"Ici, on ne soigne que les femmes enceintes.","Fii, jigéenu-biir yi rekk lañuy faj."
"Ou bien sans doute ces « fourmis d'Argentine », poussière noire qui envahissait chaque nuit la cuisine de ma grand-mère, reliant par des routes minuscules ses jardinières de rosiers en équilibre sur la gouttière et les amas de détritus qu'elle brûlait dans sa chaudière.","Su dee amoon na Tugal it, mellentaani Arsaŋtin la woon, baree-bare ba, fees sunnu waañ ba mujjee def pënd bu ñuul kukk, di lëkkale poti rósiyee yeek mbalit ma sama maam daan lakk ci biir jaarukaayam."
Il faut interroger Omar si tu veux savoir où il habite.,Dangay laaj Omar soo bëggee xam fi mu dëkk.
C'est sur le brûlis que je vais cultiver des patates.,Ci lakkit bi laay bay pataas.
"Aujourd'hui, le matin.",Tay ci subë.
C'est très épicé.,Dafa saf sàpp.
Mauvais mari vaut mieux que bon amant.,"« Sa jëkkër ju bon ji », moo gën sa far wu baax wi »."
L'enfant dit d'entrer !,Xale bi ne ŋgeen dugg !
Humant l'odeur fétide de la boue,Di noyyi xet gu bon gi ci ban bi
Comment n'y aurait-il pas pensé ?,Naka la mënoon a baň a xalaat loolu ?
Lorsqu'il a été,Bi mu demee
"Il faut être ferme pour vendre du tamarin, sinon les acheteurs le finissent à force d'en goûter.","Fullaay jaay daqaar, mbaa ma mos » jeexal ko."
La porte est grande ouverte.,Bunt baa ngi ne yàmbalaŋ.
Ils y trouvèrent des Maures qui dormaient après avoir fait baraquer leurs dromadaires.,"Ñu fekk fa naar yuy nelaw, isal seeni géléem."
D'où viennent ces gémissements ?,Fu onk yooyu di jóge ?
Ne fais pas frire les pommes de terre dans la petite marmite à fond plat !,Bul saaf pombiteer ji ci telle gi !
Il a fait un détour pour qu'on ne le voit pas.,Dafa wiiri ndax bañ ñu gis ko.
"Il dit que tant qu'il n'aura pas d'emploi, il ne se mariera pas.","Mu ne feek amul liggéey, du takk jabar."
"Si tu peux le supporter, tu es plus fort que moi.","Soo ko mënee dékku, yaa ma mën."
Je fais coudre une chemise.,Damay ñawlu simis.
Le flic l'a vu.,Ngembal-der bi gis na ko.
"Un autre, tu es.",Keneen ŋga.
Prête-moi ton peigne !,Abal ma sa jartu !
"Dans l'Ouest africain, il va rester vingt-deux ans, jusqu'à la limite de ses forces.","Afrig, dafa fa dem ba jeex. Toog na fa ñaar-fukki at ak ñaar, lépp mu xame ko fa."
Ne me fais pas de la peine.,Bul yàq sama xol.
"Si le semis est dense, cela empêche une croissance normale.",Déj bi dafay tax duñu màgg ni mu ware.
Mon chien a les oreilles écornées.,"Sama xaj, nopp yi dañu këtt."
"Je lui ai donné le pain, en un clin d'oeil, il l'a fini.","Dama ko jox mburu mi, simila-ak-sala, mu jeexal ko."
Mesure-lui la taille !,Nattal ko cank li !
Est-ce que tu l'as rincé ?,Ndax yalandi nga ko ?
"S'il consulte toujours en brousse, ce n'est plus à cheval, par les sentiers qui sinuent dans les montagnes.","Suy seeti way-feebar yi ci àll bi, dootul war fas."
C'est un appareil avec lequel on analyse la pureté de l'eau.,Jumtukaay bu ñuy seete sellaayu ndox mi la.
"Si tu l'y mets, ça va l'adoucir.",Boo ko ci defee dafa koy lewetal.
"Si tu y appliques ce médicament, il va désenfler.","Soo ci diwee garab bii, dina rees."
Aïe ! il m'a mordu.,Ay ! màtt na ma.
Cherche-moi un peu de noir de marmite.,Wutal ma tuuti cooskal cin.
Il te serre pour te faire les poches.,"Mu ngi la dar, nar laa tafu."
"On voit sur la photo beaucoup de personnes sorties sur la route, qui ont sortis leurs mains, les uns qui sont assis et lèvent leurs mains et écrivent, sur la photo,'La Casamance', qui veut dire la région de Casamance.","Ñu gis ci nataal bi ay nit ñu bari ñu génn ci tali, ñu yékkati seen i loxo, ñenn ñi sukku yékkati seen loxo, ñu bind ci nataal bi'La Casamance', mooy diiwaanu Kaasamaas."
Elle a dansé au point de les émerveiller.,Dafa fecc ba jommal leen.
Je ne peux pas dormir sous une moustiquaire.,Mënuma nelaw ci sànke.
"Quand il se sera familiarisé à toi, il ne pleurera plus.",Bu la miinee dootul jooy.
Comment vas-tu  ?,Jaam nga am ?
Attends qu'il soit parti !,Xaaral ba mu dëdd !
C'est le rhume qui le fatigue.,Soj mee ko sonal.
Il viendra à coup sûr.,Alamikk dina ñów.
"Si une chose ne te convient pas, il faut l'abandonner.","Su la dara jigadee, danga koy wacc."
C'est bien ?,Baax na ?
Lui seul.,Moom kepp.
Il n'est pas bon de rester longtemps couché.,Tëraay bu yàgg baaxul.
"S'il reçoit les soins appropriés, ce sera un beau mouton.","Su amee toppatoo gi ci war, xar mu rafet lay doon."
La mèche est tombée dans le réservoir.,Mees bi dafa tàbbi ci mbànd mi.
Ta façon de t'habiller ne me plaît pas.,Sa colin gi neexuma.
Je donne au cokseur sa part pour les voyageurs qu'il amène.,Dama jox koksër bi wàllam ci kilyaan yi muy indi.
Ton produit pour éliminer les poux est efficace.,Sa lugat bi baax na.
Quel occiput saillant !,Ndaw cuukel bu gudd !
Confie la chose à l'un d'eux !,Deŋkël lëf li kenn ki !
Des coïncidences fâcheuses naissent les mauvais fluides.,"Tombe, mooy indi aay gaaf."
Ne pas estimer sa langue est un complexe d'infériorité.,Baña fonk sa làkk ngecceel la.
Les enfants se sont arraché le riz.,Xale yi dañu giiroo ceeb bi.
Tu risques de prendre une écharde avec le tamis.,Tame bi dina la sokk.
Le village brûle ses embryons,Dëkk baa ngi lakk butiti njurukaayam
"Puis nous avons frappé à coups de bâton les murs, les hautes tours, pour voir s'écrouler la terre poudreuse, mettre au jour les galeries, les bêtes aveugles qui y vivaient.","Su daan awu rekk, nu daldi tàmbalee dóor i yat ci miir yi, yëkkati pënd bi, rabi-àll yiygénne fu nekk, di wut fuñ làquji."
Il a un comportement d'animal.,Dafa rabe.
Il est arrivé en sanglotant.,Dafa agsi di yikkat.
Je pêche avec du fil de nylon.,Caas laay nappe.
C'est toi qui as caché ma clé.,Yaa nëbb sama caabi.
Prépare-toi vite pour que je t'emmène à ta mère !,Fabul gaaw ma yóbbu la ci sa yaay !
Il est là ?,Mi ŋgi fii ?
Je ne connais pas d'autre endroit.,Xamuma feneen.
Il est parti à l'aube.,Ci fajar la dem.
Mets-y de l'engrais !,Def ci àngare !
Bien fait de ne l'avoir pas amené.,Ndokk ! ba nga ko indiwulee.
J'ai vu cet homme qui parlait !,Gis naa googii gan gi doon wax !
Je reconnais les vaches d'Europe !,Xammee naa nagi Tugël !
Je n'ai jamais vu un bossu obèse.,Mësumaa gis xuuge bu am yaram.
J'ai fini de malaxer la tomate.,Jambaaje naa tamaate ji ba-noppi.
J'ai la lèvre gercée.,Sama tuñ mi dafa xarat.
Ton blue-jean est devenu luisant de crasse.,Sa jiin bi dafa dërkiis.
Nous voulions sauver une chose plus que le reste.,Deñoo bëgg sàmm lenn lu ëpp lu ci des.
"Ma tête est embrouillée, je ne sais pas ce que je fais.","Sama bopp bi dafa jaxasoo, xamuma li may def."
"La nouvelle mariée chantonnait à voix basse, comme si elle allait parler.","Séet bi di riim ci suuf, mel ni ku bëgga wax."
L'annulation de vente de la maison qu'il lui avait vendue a mis fin à leur amitié.,Xàcceeb kër gi mu ko jaayoon moo tas seenug xaritoo.
Attends qu'il refasse surface !,Xaaral ba mu nukki !
"Il avait fait le projet de retrouver l'Afrique, non pas au Cameroun, mais à Durban, en Afrique du Sud, pour être plus près de ses frères et de ses sœurs restés à l'île Maurice natale.","Su ma nee dem, du caagin dafa bëggoon a dellu Kamerun. Bii yoon, Durbaŋ, ca bëj-saalumu Afrig, la fas yéene woon dëkki, ndax bëgg a jegeyook rakkam yeek magam ya desoon Móris."
C'est de celui-là que parlent les enfants ?,Kooku la xale yiy wax ?
"La rétribution, c'est combien ?","Xor gi, ñaata la ?"
Il a rendu enceinte la fille d'Omar.,Dafa tooñ doomu Omar.
Rajuste la position de l'enfant ; tu ne l'as pas bien mis.,Fóbbantil xale bi ; ni nga ko boote baaxul.
Tu vois cet homme là-bas ?,Gis ŋga nit kale ?
Sur les rives de tes cours d'eau,Ci sa peggi dex yi
Il y a beaucoup de « chardons » sur la route de ton champ.,Sa yoonu tool dafa bare ay taqentaan.
Il est élancé.,Dafa ne soléet.
"Attends un peu, il donne à manger aux moutons.","Négal tuuti, dafay xont xar yi."
Les chèvres s'échappaient de la grange tous les jours.,Bëy yi ño ngi doona daw ci biti bërëb bi bes bu nekk.
J'ai eu un garçon comme premier-né.,Góor laa taawloo.
"Le roi n'est pas méchant, ce sont les valets qui le sont.","Buur aayul, dag yaa aay."
"Il est dépourvu de finesse, il n'a même pas pensé que j'ai besoin de mon argent.","Dafa ñàkk-xel, xalaatul sax ne soxla naa sama xaalis."
Ils regardent la femme aux grosses fesses.,Ndaw su waŋ si lañuy xool.
Le seau est tombé dans le puits.,Baag bi tàbbi na ci teen bi.
C'est parce qu'il lui a soufflé.,Dafa suuxlu moo tax.
"C'est un forgeron ingénieux ; si tu le lui apportes, il le réparera.","Tëgg bu waane la ; soo ko ko yóbee, dina ko jagal."
Confie la chose à l'un d'entre eux !,Deŋkël lëf li kenn ki !
Passe-moi la farce pour que je la mette pour toi !,"Jottali ma roof bi, ma defal la ko !"
Il travaillait.,Dafa doon liggéey.
Elle est divorcée ; elle est chez son père.,Fase na ; mu nga kër baayam.
Même à l'enfant on doit témoigner du respect.,Xale sax dañu ko wara ormaal.
C'est le courage qui fait l'homme.,Góor : fit.
L'individu devait partir,Waa ji demkoon na
J'ai une petite marmite.,Kàddir gu ndaw laa am.
"Ça, c'est le bouquet !",Fii la raay bi téene !
Il faut être deux pour qu'une dispute dure.,"Wax, su guddee, ñaar a ko guddal."
Ton champion a été surpris par sa chute.,"Sa mbër mi, jéllam bi dafa ko bett."
Retournez-vous et dirigez-vous vers l'est !,"Walbatikuleen, jublu penku !"
J'ai faim.,Dama xiif.
"Cette leçon, mon père l'a sans doute apprise du fait de la solitude et de l'isolement où le plongeait la guerre. Cette certitude a dû l'enfoncer dans l'idée de l'échec, dans son pessimisme.","Soppiw askan yombul, rawati-na bu dee yow mi koy jéem, doxandéem nga te ñi ngay digaaleel ànduñu ci say mébét. Wéetaay ak dëddu gi ko mëddoon ci jamonoy xare bi, loolu la jàngal Baay."
"À l'intérieur de la photo, j'ai vu trois beaux et jolis paniers tissés. Il y en bien trois. Il y en a un de plus grande taille, un de moyen et un autre plus petit. Chacun d'entre eux a, à son intérieur, un couvercle. Au-dessus du couvercle, il y a quelque chose qui ressemble à un chapeau. Tous les trois paniers ont des anses accrochées à leur coté. Il s'agit des cordes avec lesquelles on les attrape.","Biir nataal bii gis naa fi ñetti pañe yu ñu ràbb ràbbin wu fatt te rafet ñett lañ nag. Am na bu ci gën a mag am bu ci gën a mag tuuti am bu ci gën a ndaw. Ñoom ñépp nag am nañu kubéer ci biir kaw kubéer gi nag am na lu ci nekk cat la mel ni mbaxana. Ñoom ñetti pañe yépp am na ay jàppukaay, jàppukaay yu ñu lonk ci wet yi, ñaari buum yun leen di jàppe."
"Ainsi, nul ne parle","Moom nak, kenn du wax"
L'homme ne veut pas,Góor gi bëggul
"Les Africains ont coutume de dire que les humains ne naissent pas du jour où ils sortent du ventre de leur mère, mais du lieu et de l'instant où ils sont conçus.","Ci gisu-gisu doomiy Afrig, du bés bi nit ki juddoo la ganesi àddina. Ñoom, dañu jàpp ni bés bi ay way-juram jotee am solo."
Ils sont trop près l'un de l'autre.,Dañu jégeñante lool.
C'est toi qu'elle veut.,Yaw la bëgg.
Va aiguiser le couteau !,Demal nàmm paaka bi !
Samba ?,Samba ?
Qui peut donner le sens de ce mot ?,Ku mëna tekki baat boobu ?
C'est toi qu'il a appelé.,Yow la woo.
J'ai lu la sourate jusqu'à la fin.,Jàng naa suraat bi ba mu jeex.
Es-tu prêt ?,Pare nga ?
"Mets-moi de la sauce, le riz est sec !","Defal ma ñeex, ceeb bi dafa weseŋ !"
Le nourrisson qui apprend à marcher avance comme un vieillard.,Perantal buy jàng dox dafay nokkos-nokkosi ni màgget.
"Ma mère parle des fêtes qui éclatent soudain, dans les villages, comme à Babungo, en pays nkom, à quatre jours de marche de Banso.","Mas naa dégg sama yaay muy yéemu ci liñ daan jékkee-jékki rekk dëkk bépp ràkkaaju. Babungoo ko doon tax a wax, keroog. Soo jógee Bansoo, dinga dox ñeenti fan soog a yegg Babungoo, ca réewum nkom ya."
La réunion se tiendra samedi prochain.,"Ndaje mi, gaawu biy ñów la."
Le pan de son pagne est coincé à la porte de la voiture.,Lafu séram dafa keppu ci buntu woto bi.
"Depuis que son épouse s'en est allée, il prend son déjeuner à gauche et à droite.","Bi jabaram demee ba tey, dafay añaan rekk."
"Même si tu es son frère, je ne te croirai pas.","Doonte ngay magam, duma la gëm."
La nappe d'eau a été atteinte.,Teen bi bënn na.
Ne découvre pas le couscous.,Bul muri cere ji.
C'est à Pikine qu'ils sont allés.,Pikin lañu dem.
Il est rentré bredouille.,Dafa sooy.
C'est le cadenas qui est cassé.,Nqomb lee yàqu.
Il lui a donné un coup de hache à la jambe.,Dafa ko gor jaasi ci tànk.
On doit enlever d'ici le tas d'ordures.,War nañu fi jéle jalu mbalit bi.
Il a dit à Moussa quelque chose.,Wax na Musa dara.
Ne sors pas aujourd'hui !,Bul dem tay jii !
Va voir pourquoi le mouton bêle.,Demal seet lu xar miy meem.
"Quand il viendra, tu lui diras d'élaguer les arbres.","Bu dikkee, nga ne ko mu fej garab yi."
On y a construit une digue.,Tabax nañu fa ab ngàllent.
C'est notre ami !,Suñu sarit la !
J'organise une réception en l'honneur de mon fils.,Sama doom laay berndeel.
Leur balle est tombée dans le tas de paille qui brûle.,Seen bal dafa tàbbi ci sébb bi.
"Dans l'au-delà, on ne dort pas d'un sommeil agité.",Tëradi àggul njaniiw.
Cette maladie atteint la vessie.,Feebar boobu mbuusu-saw mi lay jàpp.
Ceci est ce qui concrétise leur action pour le développement du pays.,Lii mooy liy jëmmal seen jëf ci liggéeyu réew mi.
Je partirai tard dans la matinée.,Dinaa naajee dem.
"Celui-là que tu vois c'est le dirigeant du pays, Macky Sall. Il est là-bas dans le véhicule, levant ses bras. Actuellement, les policiers et les gendarmes le suivent. Les suiveurs le garde, montrant leurs véhicules eux aussi. C'est le dirigeant du pays qui se trouve au-dessus, dans le véhicule noir, entrain de lever ses bras.","Kale ngay séen njiitu réew mi la, Maki Sàll. Mi ngi nekk noonu ca kaw ndaamar ga, yékkati ay yoxoom. Leegi nag, polise yeek sàndarm si topp ko nii, toppekat yi di ko gàrde, war seeni ndaamar ñoom it. Njiitu réew mi moo nekk nee ca kow, ci ndaamar gu ñuul gi yékkati ay yoxoom."
"Je ne lui dirai rien, à moins qu'il ne m'interroge.","Duma ko wax dara, xanaa mu laaj ma."
Son village se situe au sud par rapport à nous.,"Dëkkam, xarfu la ñu féete."
Pour qui te prends-tu ?,Ey waay sàmba ! yaay kan oh la la !
Puisse Dieu nous accorder un bel avenir.,Yàlla na ñu Yàlla may ëllëg gu rafet.
Il vient de la campagne.,Ci kaw gi la jóge.
Il est venu hier et aujourd'hui.,Ñëw na demb yépp ag tay.
Monte jusqu'ici !,Yéegël ba fii !
Omar a une conjonctivite.,Omar dafa wànnent.
"Si le savon reste dans l'eau, il va se réduire.","Su saabu bi desee ci ndox mi, dafay përngalu."
C'est véritablement un voyou.,Saay-saay tigi la.
"C'est à moi qu'il parle, mais je ne lui répondrai pas.","Man lay waxal, waaye duma ko tontu."
C'est de Wardiakhal que nous avons aperçu la lueur de l'incendie.,Warjaxal lañu tollu di séen jeeneer wa.
"Ce fut un homme, un vrai !",Nit lawoon !
"Certainement, c'est l'homme qui a dit qu'il est là !","Soo demee, góor gee ni mi ŋgi fi !"
De quelle manière ?,Naka ?
Il craint que tu ne l'oublies.,Dafa bañ nga fàtte ko.
